DF_E_4163185|bonafide
DF_E_4492232|bonafide
DF_E_3334499|bonafide
DF_E_4187244|bonafide
DF_E_4134727|bonafide
DF_E_2377812|bonafide
DF_E_2689259|bonafide
DF_E_4027399|bonafide
DF_E_3487986|bonafide
DF_E_4504331|bonafide
DF_E_3130406|bonafide
DF_E_3182696|bonafide
DF_E_2601737|bonafide
DF_E_3580680|bonafide
DF_E_3360390|bonafide
DF_E_3345190|bonafide
DF_E_4445666|bonafide
DF_E_4839741|bonafide
DF_E_3307015|bonafide
DF_E_3670048|bonafide
DF_E_4080881|bonafide
DF_E_2411521|bonafide
DF_E_4261801|bonafide
DF_E_2048898|bonafide
DF_E_2251120|bonafide
DF_E_4677861|bonafide
DF_E_2805017|bonafide
DF_E_3377362|bonafide
DF_E_2850000|bonafide
DF_E_3375299|bonafide
DF_E_2359042|bonafide
DF_E_3945718|bonafide
DF_E_2072986|bonafide
DF_E_3164465|bonafide
DF_E_3455630|bonafide
DF_E_2862032|bonafide
DF_E_4837999|bonafide
DF_E_2631317|bonafide
DF_E_3278887|bonafide
DF_E_2141431|bonafide
DF_E_2680861|bonafide
DF_E_4306364|bonafide
DF_E_4332691|bonafide
DF_E_2418220|bonafide
DF_E_3375003|bonafide
DF_E_3768798|bonafide
DF_E_4188076|bonafide
DF_E_4735495|bonafide
DF_E_3857778|bonafide
DF_E_3043680|bonafide
DF_E_2500826|bonafide
DF_E_2275753|bonafide
DF_E_2467550|bonafide
DF_E_3462516|bonafide
DF_E_2561781|bonafide
DF_E_4527819|bonafide
DF_E_4132669|bonafide
DF_E_2702925|bonafide
DF_E_2295524|bonafide
DF_E_2570690|bonafide
DF_E_3124131|bonafide
DF_E_4844212|bonafide
DF_E_2987007|bonafide
DF_E_2420026|bonafide
DF_E_2077131|bonafide
DF_E_3710666|bonafide
DF_E_4605279|bonafide
DF_E_3738034|bonafide
DF_E_3827110|bonafide
DF_E_3215633|bonafide
DF_E_3535170|bonafide
DF_E_2935317|bonafide
DF_E_4486748|bonafide
DF_E_3807298|bonafide
DF_E_3538701|bonafide
DF_E_2376396|bonafide
DF_E_4871431|bonafide
DF_E_3242806|bonafide
DF_E_3317235|bonafide
DF_E_2602391|bonafide
DF_E_3807690|bonafide
DF_E_4398242|bonafide
DF_E_3180837|bonafide
DF_E_4466775|bonafide
DF_E_3427689|bonafide
DF_E_2957863|bonafide
DF_E_4793391|bonafide
DF_E_2559897|bonafide
DF_E_2804990|bonafide
DF_E_4853449|bonafide
DF_E_3029617|bonafide
DF_E_3419708|bonafide
DF_E_4784046|bonafide
DF_E_2934636|bonafide
DF_E_3967783|bonafide
DF_E_2764194|bonafide
DF_E_4519646|bonafide
DF_E_4463820|bonafide
DF_E_4807015|bonafide
DF_E_2616992|bonafide
DF_E_3342620|bonafide
DF_E_4066940|bonafide
DF_E_4157110|bonafide
DF_E_4368134|bonafide
DF_E_3621978|bonafide
DF_E_3529602|bonafide
DF_E_3264278|bonafide
DF_E_2663015|bonafide
DF_E_4897206|bonafide
DF_E_2111740|bonafide
DF_E_3835764|bonafide
DF_E_4319311|bonafide
DF_E_2380287|bonafide
DF_E_3557594|bonafide
DF_E_3318742|bonafide
DF_E_2183807|bonafide
DF_E_3648070|bonafide
DF_E_2180548|bonafide
DF_E_3413214|bonafide
DF_E_3550153|bonafide
DF_E_2381388|bonafide
DF_E_3973344|bonafide
DF_E_4913353|bonafide
DF_E_4588625|bonafide
DF_E_4750591|bonafide
DF_E_4874462|bonafide
DF_E_3177558|bonafide
DF_E_2856494|bonafide
DF_E_4519254|bonafide
DF_E_2531759|bonafide
DF_E_4877059|bonafide
DF_E_3327086|bonafide
DF_E_3215753|bonafide
DF_E_4725530|bonafide
DF_E_3196276|bonafide
DF_E_3705806|bonafide
DF_E_2015900|bonafide
DF_E_4730951|bonafide
DF_E_2888976|bonafide
DF_E_3540715|bonafide
DF_E_4565697|bonafide
DF_E_3655607|bonafide
DF_E_3759702|bonafide
DF_E_2362747|bonafide
DF_E_2201740|bonafide
DF_E_2835521|bonafide
DF_E_2817593|bonafide
DF_E_3589497|bonafide
DF_E_3371770|bonafide
DF_E_3195008|bonafide
DF_E_3187867|bonafide
DF_E_4059983|bonafide
DF_E_4810360|bonafide
DF_E_2399192|bonafide
DF_E_3063657|bonafide
DF_E_2308248|bonafide
DF_E_4769880|bonafide
DF_E_4726689|bonafide
DF_E_4100449|bonafide
DF_E_2950009|bonafide
DF_E_4666349|bonafide
DF_E_4675541|bonafide
DF_E_4357611|bonafide
DF_E_3978812|bonafide
DF_E_4699695|bonafide
DF_E_4752951|bonafide
DF_E_3573140|bonafide
DF_E_4447119|bonafide
DF_E_3921250|bonafide
DF_E_3092292|bonafide
DF_E_2275417|bonafide
DF_E_3431230|bonafide
DF_E_3358222|bonafide
DF_E_3040852|bonafide
DF_E_4603474|bonafide
DF_E_3892596|bonafide
DF_E_2596808|bonafide
DF_E_3799905|bonafide
DF_E_4368065|bonafide
DF_E_2470683|bonafide
DF_E_2537221|bonafide
DF_E_2805633|bonafide
DF_E_4622423|bonafide
DF_E_4843557|bonafide
DF_E_3116635|bonafide
DF_E_4531114|bonafide
DF_E_4179926|bonafide
DF_E_4789720|bonafide
DF_E_4085676|bonafide
DF_E_4204737|bonafide
DF_E_2470800|bonafide
DF_E_2475780|bonafide
DF_E_2612477|bonafide
DF_E_3047003|bonafide
DF_E_3235333|bonafide
DF_E_2347801|bonafide
DF_E_3180161|bonafide
DF_E_4957839|bonafide
DF_E_3007576|bonafide
DF_E_3474242|bonafide
DF_E_2653083|bonafide
DF_E_2373452|bonafide
DF_E_3289922|bonafide
DF_E_4471226|bonafide
DF_E_3932138|bonafide
DF_E_3509170|bonafide
DF_E_2841550|bonafide
DF_E_3975555|bonafide
DF_E_3912784|bonafide
DF_E_3693273|bonafide
DF_E_4318512|bonafide
DF_E_4817931|bonafide
DF_E_2515085|bonafide
DF_E_4404243|bonafide
DF_E_4015349|bonafide
DF_E_4547319|bonafide
DF_E_3568167|bonafide
DF_E_3300626|bonafide
DF_E_3161585|bonafide
DF_E_2618832|bonafide
DF_E_3472254|bonafide
DF_E_2922290|bonafide
DF_E_2029337|bonafide
DF_E_3829260|bonafide
DF_E_4247735|bonafide
DF_E_2065116|bonafide
DF_E_3609834|bonafide
DF_E_3075111|bonafide
DF_E_4617331|bonafide
DF_E_4680368|bonafide
DF_E_3228813|bonafide
DF_E_4751249|bonafide
DF_E_2239654|bonafide
DF_E_3040279|bonafide
DF_E_2634101|bonafide
DF_E_3717752|bonafide
DF_E_2495119|bonafide
DF_E_4412210|bonafide
DF_E_3278255|bonafide
DF_E_2441446|bonafide
DF_E_3827432|bonafide
DF_E_3243069|bonafide
DF_E_2395222|bonafide
DF_E_2910820|bonafide
DF_E_2814330|bonafide
DF_E_3438087|bonafide
DF_E_3202519|bonafide
DF_E_4099561|bonafide
DF_E_3667424|bonafide
DF_E_4491087|bonafide
DF_E_2223265|bonafide
DF_E_2149533|bonafide
DF_E_4826605|bonafide
DF_E_3817613|bonafide
DF_E_2584860|bonafide
DF_E_2272408|bonafide
DF_E_3275938|bonafide
DF_E_4063553|bonafide
DF_E_3770304|bonafide
DF_E_2653213|bonafide
DF_E_3226586|bonafide
DF_E_2811410|bonafide
DF_E_4061685|bonafide
DF_E_4848935|bonafide
DF_E_2575399|bonafide
DF_E_2961897|bonafide
DF_E_4432261|bonafide
DF_E_4193684|bonafide
DF_E_2895012|bonafide
DF_E_3237719|bonafide
DF_E_2510765|bonafide
DF_E_3857679|bonafide
DF_E_4330145|bonafide
DF_E_2671398|bonafide
DF_E_4634744|bonafide
DF_E_3677026|bonafide
DF_E_4150821|bonafide
DF_E_4326273|bonafide
DF_E_4679910|bonafide
DF_E_2417835|bonafide
DF_E_3395397|bonafide
DF_E_2040522|bonafide
DF_E_4988198|bonafide
DF_E_2804224|bonafide
DF_E_2823277|bonafide
DF_E_3381612|bonafide
DF_E_2802161|bonafide
DF_E_2472370|bonafide
DF_E_4624279|bonafide
DF_E_3347240|bonafide
DF_E_4816886|bonafide
DF_E_3012331|bonafide
DF_E_3622517|bonafide
DF_E_3899750|bonafide
DF_E_3791743|bonafide
DF_E_2662107|bonafide
DF_E_4053532|bonafide
DF_E_3642617|bonafide
DF_E_2017515|bonafide
DF_E_3134247|bonafide
DF_E_2901138|bonafide
DF_E_4789340|bonafide
DF_E_2344871|bonafide
DF_E_2574721|bonafide
DF_E_3319244|bonafide
DF_E_4495470|bonafide
DF_E_3784580|bonafide
DF_E_2625787|bonafide
DF_E_4863536|bonafide
DF_E_3220885|bonafide
DF_E_4366878|bonafide
DF_E_2580845|bonafide
DF_E_3407240|bonafide
DF_E_2917574|bonafide
DF_E_2858480|bonafide
DF_E_2473508|bonafide
DF_E_3904454|bonafide
DF_E_4456940|bonafide
DF_E_2931642|bonafide
DF_E_3562314|bonafide
DF_E_3518516|bonafide
DF_E_2516020|bonafide
DF_E_4317602|bonafide
DF_E_3744654|bonafide
DF_E_4213934|bonafide
DF_E_4144098|bonafide
DF_E_2516333|bonafide
DF_E_2238919|bonafide
DF_E_3665217|bonafide
DF_E_2986753|bonafide
DF_E_3336436|bonafide
DF_E_2591977|bonafide
DF_E_4310743|bonafide
DF_E_3937697|bonafide
DF_E_4326342|bonafide
DF_E_3839732|bonafide
DF_E_4091123|bonafide
DF_E_4689390|bonafide
DF_E_2447731|bonafide
DF_E_4713054|bonafide
DF_E_4201924|bonafide
DF_E_4134642|bonafide
DF_E_4373264|bonafide
DF_E_4562782|bonafide
DF_E_3627799|bonafide
DF_E_2077231|bonafide
DF_E_3274654|bonafide
DF_E_3121878|bonafide
DF_E_2067449|bonafide
DF_E_4483671|bonafide
DF_E_2783992|bonafide
DF_E_2041130|bonafide
DF_E_3030000|bonafide
DF_E_3897245|bonafide
DF_E_3675770|bonafide
DF_E_4383329|bonafide
DF_E_3197196|bonafide
DF_E_2994294|bonafide
DF_E_2282899|bonafide
DF_E_2844669|bonafide
DF_E_2097374|bonafide
DF_E_4252439|bonafide
DF_E_2258145|bonafide
DF_E_3954163|bonafide
DF_E_3685468|bonafide
DF_E_3499271|bonafide
DF_E_4528475|bonafide
DF_E_2486113|bonafide
DF_E_3672202|bonafide
DF_E_3182313|bonafide
DF_E_2045164|bonafide
DF_E_4623140|bonafide
DF_E_2193484|bonafide
DF_E_2048129|bonafide
DF_E_3917572|bonafide
DF_E_3836739|bonafide
DF_E_4681643|bonafide
DF_E_3697700|bonafide
DF_E_4870771|bonafide
DF_E_4169914|bonafide
DF_E_2995724|bonafide
DF_E_4397963|bonafide
DF_E_2874967|bonafide
DF_E_4806711|bonafide
DF_E_3183174|bonafide
DF_E_3835359|bonafide
